,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Tax Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,ebitperRevenue,ebtperEBIT,niperEBT,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,daysOfPayablesOutstanding,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,SG&A Expenses Growth,Sector,2019 PRICE VAR [%],Class
0,94507000000.0,0.1115,0.0,94507000000.0,64822000000.0,75498000000.0,19009000000.0,3542000000.0,15111000000.0,3380000000.0,11731000000.0,11731000000.0,2.56,2.53,4549504769.0,4549504769.0,0.917,1.0,0.31,0.1974,0.124,0.1268,29329000000.0,18653000000.0,11862000000.0,0.1599,0.1241,3814000000.0,3814000000.0,11104000000.0,0.0,21848000000.0,44437000000.0,167623000000.0,229836000000.0,251684000000.0,8494000000.0,4398000000.0,27603000000.0,107345000000.0,111743000000.0,27589000000.0,151579000000.0,179182000000.0,-368000000.0,41983000000.0,71613000000.0,107929000000.0,6930000000.0,14711000000.0,10676000000.0,826000000.0,24297000000.0,-12312000000.0,-38078000000.0,-50854000000.0,36362000000.0,-5320000000.0,-3352000000.0,27140000000.0,-245000000.0,338000000.0,11985000000.0,-0.6967,2.1632,0.0,1.6391,13.3008,12.9254,6.3757,6.3424931159579,13.136438090395,1.6306046667276002,0.021751607189164,9.0443777571151,2.1518935841039,0.197371623266,0.81011097410604,0.77632188471974,1.0,1.0,0.2011385400023299,0.12412837144339,0.22367811528026,0.3033,0.1638,0.0531,0.77632188471974,0.81011097410604,0.197371623266,3.6159,0.0,2.1267637329253,0.37549864115319,0.792,0.54044850197442,0.13817338695069,0.0,42.8853,32.8051,0.444,1.5604,0.5998334804814499,0.6094319247802099,5.2662,0.21743643897157,3.5145015569799,5.3406,2.634,0.8383,0.358,0.25709206725428,0.49327077416965,0.21743643897157,1.973440545809,1.5511363636363995,0.28573864120706,20.773000000000003,2.5785,5.3406,2.634,0.8383,15.741,18.477,15.7408,24.5616,154910637384.45,262839637384.45,13.3008,1.6391,6.3757,12.9254,2.1632,0.0,2.7812,8.9618,10.8178,21.9307,0.0752,0.0774,1.5604,0.444,3.6799,0.792,5.2662,2.0712,0.0269,0.358,0.6859,0.6659999999999999,0.5067,0.1303,-1.1532,0.0087,30.1112,0.0531,0.3033,-1.0156,-5755000000.0,84061000000.0,-157334000000.0,164387000000.0,9969000000.0,7701000000.0,0.0,42.8853,32.8051,0.0,9.4801,3.6159,0.0,0.1638,-2.7062,0.1115,0.022,0.055,-0.484,-0.47,-0.4674,-0.0266,-0.0305,0.9387,0.1428,0.2462,0.1327,0.1094,0.1107,0.1164,0.1456,0.1044,0.1928,0.1463,0.1579,0.0841,0.1019,0.1396,0.2558,0.1865,0.2348,0.257,0.0,0.3426,0.0722,0.7309,0.1308,Consumer Cyclical,32.79457340696426,1
1,14144000000.0,0.032,7288000000.0,6856000000.0,601000000.0,3062000000.0,3794000000.0,1917000000.0,2196000000.0,587000000.0,1609000000.0,1481000000.0,0.66,0.66,2207018287.0,2216000000.0,0.725,0.4847,0.4529999999999999,0.2908,0.105,0.1498,6410000000.0,4113000000.0,1919000000.0,0.1553,0.1138,3280000000.0,3280000000.0,1498000000.0,385000000.0,5722000000.0,37897000000.0,24845000000.0,73144000000.0,78866000000.0,1337000000.0,3388000000.0,7557000000.0,33936000000.0,37324000000.0,483000000.0,36112000000.0,43669000000.0,-330000000.0,-7716000000.0,33678000000.0,34044000000.0,559000000.0,2832000000.0,2297000000.0,0.0,5043000000.0,-2924000000.0,2928000000.0,-68000000.0,118000000.0,-273000000.0,-1618000000.0,-1824000000.0,-146000000.0,3005000000.0,2119000000.0,-1.0029,1.0271,3.916,2.3999,23.303,16.084,6.7309,6.600806186793599,20.688542945929,2.3534972850679,0.0486063005493509,10.99904299532,0.98841574915375,0.29079468325792,0.53391684901532,0.7326958105646599,0.48472850678733,1.0,0.2682409502262399,0.1137584841629,0.2673041894353399,0.0446,0.0478,0.0339,0.7326958105646599,0.53391684901532,0.29079468325792,2.8248,34.9666,0.3732221547879799,0.17934217533538,0.757,0.6322614794230501,0.43403466984253,-19.2817,38.6574,34.5026,0.4733,1.1083,0.50190788889875,0.52567533308921,2.1455,0.13511413567678,2.3417661381317,2.2757,0.956,1.4801,1.098,0.35654694570136,0.42018639698592,0.13511413567678,1.7246922024623998,1.1103038309115,1.005593536358,6.3827,0.7261,2.2757,0.956,1.4801,15.198,24.378,15.1977,16.843,33943941254.06,67987941254.06,23.303,2.3999,6.7309,16.084,1.0271,3.916,4.8068,10.6065,13.4816,32.0849,0.0429,0.0624,1.1083,0.4733,5.3111,0.757,2.1455,3.4051,0.0471,1.098,0.0425,0.315,0.5798,0.2067,-1.273,0.0,14.9124,0.0339,0.0446,-1.1179,-1835000000.0,54021000000.0,-37947000000.0,80508000000.0,1473000000.0,1338500000.0,404500000.0,38.6574,34.5026,-19.2817,9.6022,2.8248,34.9666,0.0478,-1.3195,0.0564,0.0405,0.0751,53.8519,65.0,65.0,-0.0063,-0.0063,0.45,0.0961,0.3841,,-0.1402,-0.0104,,-0.1057,-0.0215,,-0.0881,0.8445,,0.0376,-0.0182,0.0,-0.1421,-0.2785,0.0345,-0.092,-0.0024,0.0076,-0.0137,-0.1265,Energy,40.58806776062004,1
2,70848000000.0,0.1289,27111000000.0,43737000000.0,6750000000.0,20421000000.0,23316000000.0,-126000000.0,23317000000.0,2264000000.0,21053000000.0,21053000000.0,4.57,4.48,4564000000.0,4611000000.0,1.2,0.6173,0.456,0.3273,0.297,0.2011,32276000000.0,23191000000.0,21053000000.0,0.3291,0.2972,3019000000.0,11650000000.0,6722000000.0,7253000000.0,28787000000.0,48976000000.0,36349000000.0,99176000000.0,127963000000.0,3824000000.0,1261000000.0,16626000000.0,25098000000.0,26359000000.0,6562000000.0,36774000000.0,53400000000.0,-974000000.0,50172000000.0,74563000000.0,14709000000.0,3162000000.0,11541000000.0,9085000000.0,1546000000.0,29432000000.0,-15181000000.0,358000000.0,-11239000000.0,-2143000000.0,-10175000000.0,-5541000000.0,-18607000000.0,0.0,-414000000.0,14251000000.0,-0.0687,2.8625,5.5853,3.0232,10.2691,15.1845,7.2774,7.2615573355531,10.151624732817,3.0166293402778,0.025926184335157,7.492847797124799,2.8663298888189,0.32733457542909,1.0054331421672,0.90290346099412,0.61733570460705,1.0,0.3290989159891599,0.29715729448961,0.097096539005876,0.3444,0.2824,0.1444,0.90290346099412,1.0054331421672,0.32733457542909,5.5264,9.9534,1.4465860829794,0.55366004235599,1.731,1.1050162396247,0.18158306267292,-97.6484,34.6309,19.7008,0.206,0.3535,0.25183371629825,0.26118190285567,-184.0556,1.1165825714177,1.7161729007685,6.382999999999999,3.091,0.6547,0.263,0.41542457091238,0.48420086980158,1.1165825714177,1.9387392134905,1.4203262233375,0.26319289412435,15.365,4.5658,6.382999999999999,3.091,0.6547,16.171,19.869,16.1707,5.7165,214188520000.0,228897520000.0,10.2691,3.0232,7.2774,15.1845,2.8625,5.5853,3.2308,7.0919,7.7772,16.0619,0.0974,0.0665,0.3535,0.206,0.4557,1.731,-184.0556,1.398,0.0256,0.263,0.0953,0.2841,0.5158,0.2143,-1.671,0.0218,41.0587,0.1444,0.3444,-0.1149,12161000000.0,91614000000.0,-24613000000.0,98328000000.0,6164500000.0,3376000000.0,7118000000.0,34.6309,19.7008,-97.6484,11.4929,5.5264,9.9534,0.2824,-3.2923,0.1187,0.1203,0.2917,1.1928,1.2402,1.2513,-0.0191,-0.0277,0.1132,0.3312,0.3793,0.0876,0.077,0.0959,0.1271,0.0883,0.1675,0.1719,0.1872,0.2377,0.0876,0.0665,0.0787,0.0815,0.0592,0.0772,0.1989,0.0387,0.0382,0.1014,-0.0169,-0.0942,Technology,30.295513769487663,1
3,30391000000.0,0.4955,12500000000.0,17891000000.0,813000000.0,2897000000.0,14994000000.0,342000000.0,14303000000.0,168000000.0,14135000000.0,14135000000.0,12.27,11.51,1159810627.0,1152000000.0,0.0,0.5887,0.638,0.4819,0.465,0.2804,19404000000.0,14645000000.0,14138000000.0,0.4706,0.4651,6506000000.0,6802000000.0,5478000000.0,3595000000.0,16039000000.0,23672000000.0,1559000000.0,27337000000.0,43376000000.0,4374000000.0,859000000.0,5754000000.0,3780000000.0,4639000000.0,0.0,4358000000.0,10112000000.0,10000000.0,24395000000.0,32294000000.0,-2163000000.0,164000000.0,521000000.0,4759000000.0,198000000.0,17400000000.0,-8879000000.0,0.0,-8216000000.0,-9185000000.0,1584000000.0,0.0,-7776000000.0,-37000000.0,1371000000.0,8521000000.0,0.0353,1.8919,1.9878,2.0135,4.2999,7.1329,3.5168,3.493075862069,4.2999306685532,1.9999183968938,-0.0,3.6624159967017,1.8820684956958005,0.48188608469613,0.9766473199044,0.98825421240299,0.58869402125629,1.0,0.49336974762265,0.46510480076338,0.011745787597008,0.4163,0.4377,0.3052,0.98825421240299,0.9766473199044,0.48188608469613,2.1,9.0476,1.2838374450828,0.7006409074142399,2.787,2.1341675356274,1.1306916927355,-104.974,65.7915,52.5323,0.1069,0.1436,0.10478460941398,0.12560582676739,42.8216,3.7508083638715,1.3431597200718,15.1042,3.14,5.6476,0.0,0.57253792241124,0.4897126436781599,3.7508083638715,1.9596801441604,1.9596801441604,-0.0,26.3811,12.27,15.1042,3.14,5.6476,28.033,36.299,28.033,4.0269,61191608680.52,59028608680.52,4.2999,2.0135,3.5168,7.1329,1.8919,1.9878,1.9423,3.0421,3.3924,6.9274,0.2326,0.1393,0.1436,0.1069,-0.1115,2.787,42.8216,1.231,0.0,0.0,0.0268,0.0359,0.5103,0.2922,-1.8657,0.0065,87.745,0.3052,0.4163,0.0969,10285000000.0,41817000000.0,5927000000.0,34196000000.0,4618500000.0,4019000000.0,3359000000.0,65.7915,52.5323,-104.974,6.5803,2.1,9.0476,0.4377,-7.7075,1.1208,1.5233,1.5552,1.7776,1.6274,1.61,0.0579,0.065,0.0,1.1342,1.4922,0.1331,0.2434,0.2035,0.2762,0.5351,0.4586,0.0,0.6016,0.6545,0.1336,0.2567,0.3459,0.0,0.0,0.0,0.4573,0.1511,0.2275,0.6395,-0.5841,0.0942,Technology,64.21373673067748,1
4,265595000000.0,0.1586,163756000000.0,101839000000.0,16705000000.0,30941000000.0,70898000000.0,0.0,72903000000.0,13372000000.0,59531000000.0,59531000000.0,12.01,11.91,4829926000.0,4955377000.0,2.72,0.3834,0.316,0.2745,0.2239999999999999,0.2414,83806000000.0,72903000000.0,59531000000.0,0.2745,0.2241,25913000000.0,66301000000.0,48995000000.0,3956000000.0,131339000000.0,41304000000.0,0.0,234386000000.0,365725000000.0,55888000000.0,20748000000.0,115929000000.0,93735000000.0,114483000000.0,0.0,142649000000.0,258578000000.0,-3454000000.0,70400000000.0,107147000000.0,48182000000.0,12087000000.0,39293000000.0,10903000000.0,5340000000.0,77434000000.0,-13313000000.0,-721000000.0,16066000000.0,432000000.0,-72069000000.0,-13712000000.0,-87876000000.0,0.0,5624000000.0,64121000000.0,-0.0439,10.1842,10.1842,4.1328,18.9226,17.563,14.1753,14.375642493446,18.698887988401,4.1912065394209,0.012318046710734,14.710301181747,10.389124295011,0.27448935409176,1.0,0.8165781929413101,0.38343718820008,1.0,0.26694026619477,0.2241420207458699,0.18342180705869,1.0497,0.5556,0.217,0.8165781929413101,1.0,0.27448935409176,1.2564,60.2871,6.4302488863064005,0.72621505229339,1.133,0.99453976140569,0.22352474359306,-8.8176,67.3325,76.8054,0.313,1.0685,0.46661721806832,0.51655010603258,0.0,0.67637989919901,3.4133013523477,15.6263,9.924,5.2293,0.226,0.29154916319961,0.8280729395355999,0.67637989919901,5.8164200405619,2.8652728954672004,0.2303337756799,53.5973,12.0134,15.6263,9.924,5.2293,21.622,73.804,21.6224,23.1028,1097648982760.0,1145830982760.0,18.9226,4.1328,14.1753,17.563,10.1842,10.1842,4.3142,13.6724,14.7975,17.8698,0.0528,0.0584,1.0685,0.313,0.5749,1.133,0.0,1.3007,0.012,0.226,0.0629,0.0,0.1719,0.0501,-1.221,0.0201,77.6535,0.217,1.0497,-0.1159,15410000000.0,365725000000.0,-127239000000.0,338366000000.0,42334000000.0,50065000000.0,4405500000.0,67.3325,76.8054,-8.8176,6.2738,1.2564,60.2871,0.5556,-2.6866,0.1548,0.1375,0.1557,0.2312,0.2956,0.2932,-0.0502,-0.0479,0.1333,0.2057,0.2385,0.2432,0.1523,0.0968,0.2595,0.1353,0.0342,0.2833,0.1601,0.0898,0.1959,0.0254,0.0139,0.0,0.108,0.1116,0.3734,-0.1852,-0.0256,-0.1584,-0.0103,0.0946,Technology,88.74246462864862,1
5,110360000000.0,0.1428,38353000000.0,72007000000.0,22223000000.0,36949000000.0,35058000000.0,0.0,36474000000.0,19903000000.0,16571000000.0,16571000000.0,2.15,2.13,7683197503.0,7700000000.0,1.65,0.6525,0.423,0.3305,0.15,0.2922,46735000000.0,36474000000.0,16571000000.0,0.3305,0.1502,133768000000.0,133768000000.0,26481000000.0,2662000000.0,169662000000.0,36146000000.0,43736000000.0,89186000000.0,258848000000.0,8617000000.0,3998000000.0,58488000000.0,77810000000.0,81808000000.0,32927000000.0,117642000000.0,176130000000.0,-2187000000.0,13682000000.0,82718000000.0,-51960000000.0,6751000000.0,45873000000.0,10261000000.0,3940000000.0,43884000000.0,-11632000000.0,-888000000.0,-6061000000.0,-10201000000.0,-9719000000.0,-12699000000.0,-33590000000.0,50000000.0,4283000000.0,32252000000.0,0.0676,9.2879,19.7085,6.9626,46.5163,23.8769,17.5097,17.267606189044002,45.728781002957,6.866361272200099,0.016758347102543,20.741406440569,9.1609036727194,0.33050018122508,1.0,0.4543236277896599,0.65247372236318,1.0,0.31766944545125,0.15015404131932,0.54567637221034,0.1125,0.2003,0.3104,0.4543236277896599,1.0,0.33050018122508,3.759,45.5751,3.0531732418525,0.4263505995796799,2.901,2.7398611681029,2.2871016276843,-25.3339,87.5821,28.4995,0.316,0.989,0.484712947274,0.49723447965671,0.0,0.53642675532955,3.1292826228874,5.6992,4.051,17.3725,0.767,0.39764407393983,0.7349375626652099,0.53642675532955,3.7726960110041,1.8036250051375,0.76633878462374,14.3325,2.1521,5.6992,4.051,17.3725,10.743,27.937,10.7426,10.6244,768396582275.03,716436582275.03,46.5163,6.9626,17.5097,23.8769,9.2879,19.7085,6.4918,15.3298,16.3257,22.2137,0.0215,0.042,0.989,0.316,-1.1118,2.901,0.0,2.6482,0.0165,0.767,0.2014,0.1689999999999999,0.2651,0.1054,-1.1336,0.0357,22.8233,0.3104,0.1125,-0.0084,111174000000.0,215112000000.0,-6468000000.0,104664000000.0,24456000000.0,8003500000.0,2421500000.0,87.5821,28.4995,-25.3339,4.5126,3.759,45.5751,0.2003,-1.5106,0.1556,0.2198,0.2079,-0.3499,-0.3465,-0.3446,-0.0059,-0.0049,0.0784,0.1108,0.0279,0.0827,0.0905,0.0779,0.0942,0.1061,0.1624,0.0128,-0.0379,0.1301,0.1069,0.0265,0.0313,0.1439,0.1314,0.1089,0.1806,0.2205,0.0341,-0.0512,-0.1066,0.1144,Technology,58.25926290883441,1
6,5770692000.0,0.0637,2308606000.0,3462086000.0,1311199000.0,1735138000.0,1726948000.0,350073000.0,1420574000.0,244681000.0,1175893000.0,1175893000.0,0.26,0.26,4441648517.0,4461827000.0,0.045,0.5999,0.359,0.3068,0.204,0.2642,2071367000.0,1770647000.0,1175893000.0,0.2462,0.2038,54000000.0,54000000.0,233000000.0,22000000.0,478000000.0,1513000000.0,4791000000.0,7695000000.0,8173000000.0,736000000.0,3000000.0,2803000000.0,6885000000.0,6888000000.0,47000000.0,7187000000.0,9990000000.0,-6000000.0,-2057000000.0,-1817000000.0,6834000000.0,169000000.0,2064000000.0,300720000.0,133175000.0,1880418000.0,-355703000.0,-15968000.0,-379276000.0,120192000.0,-1314279000.0,-201434000.0,-1515146000.0,0.0,-14004000.0,1524715000.0,-0.2695,0.0,0.0,4.3949,21.9615,16.7094,13.4873,13.492365458159,21.57618666843,4.396576159341,0.0079394474955619,15.598533176448,,0.30683443164182,0.8022909139992299,0.82775906077403,0.5999429531154999,1.0,0.29926185629037,0.20376984250762,0.1722409392259699,-1.4481,-0.6472,0.2029,0.82775906077403,0.8022909139992299,0.30683443164182,1.955,273.499,3.8140727032386,0.70606778416738,0.171,0.10239029611131,0.019265073135926,-3.4783,14.7374,46.5525,0.8428,-3.7909,1.3585240726125,1.3583119700256,5.0579,0.27299912891986,,0.4214,0.342,0.0121,0.173,0.32585658704363,0.81083833488086,0.27299912891986,5.2864833864207,3.3751447130598,0.17130300120844,1.2933,0.2635,0.4214,0.342,0.0121,-0.407,0.758,-0.4072,1.5438,25361813032.07,32195813032.07,21.9615,4.3949,13.4873,16.7094,0.0,0.0,5.5792,15.5433,17.1216,21.116,0.0455,0.0601,-3.7909,0.8428,3.2993,0.171,5.0579,1.5991,0.0079,0.173,0.2272,0.5862,0.1892,0.0616,-1.1828,0.0231,0.0,0.2029,-1.4481,-0.3751,-2325000000.0,3382000000.0,-9512000000.0,7413000000.0,237363500.0,765170500.0,21099500.0,14.7374,46.5525,-3.4783,24.3116,1.955,273.499,-0.6472,-0.0797,0.0418,0.0998,0.0525,0.8149,0.8571,0.8571,-0.0379,-0.0345,0.0976,0.0134,-0.0274,0.0536,0.1622,0.1501,0.0,0.1893,0.2212,0.0,0.3417,0.406,0.0,0.0,0.0,0.0,0.0,0.0,-0.0361,0.0892,-0.0188,-0.2371,0.021,0.0314,Consumer Cyclical,22.161943160855284,1
7,58472000000.0,0.1233,47803000000.0,10669000000.0,4859000000.0,6605000000.0,4064000000.0,1051000000.0,3013000000.0,-2314000000.0,5327000000.0,5327000000.0,3.3,3.26,1582408508.0,1615000000.0,0.557,0.1825,0.079,0.0695,0.091,0.071,4592000000.0,4064000000.0,5327000000.0,0.0515,0.0911,5166000000.0,5166000000.0,5113000000.0,6062000000.0,21387000000.0,2198000000.0,5968000000.0,13235000000.0,34622000000.0,14816000000.0,1463000000.0,25131000000.0,4524000000.0,5987000000.0,340000000.0,10130000000.0,35261000000.0,-845000000.0,-473000000.0,-639000000.0,821000000.0,5046000000.0,8852000000.0,528000000.0,268000000.0,4528000000.0,-374000000.0,-1036000000.0,-716000000.0,-2239000000.0,-2505000000.0,-899000000.0,-5643000000.0,0.0,-1831000000.0,4154000000.0,-0.0215,0.0,0.0,0.6533,7.3152,9.3852,8.4363,8.408593087455799,7.1473830486202,0.65115114071692,0.023611845734698,10.40159179007,,0.069503352031742,0.74138779527559,1.7680053103219,0.1824634012860899,1.0,0.069503352031742,0.0911034341223149,-0.7680053103219399,-3.4457,-8.3365,0.4388,1.7680053103219,0.74138779527559,0.069503352031742,1.0939,9.8704,26.602365787079,1.6888683496043,0.851,0.4090167522183799,0.20556285066253,-46.2864,31.9169,92.486,0.1729,-9.3693,1.1644787644788,1.1194839192221,3.8668,0.7563053282111201,,2.8037,2.5721,3.1988,0.1689999999999999,0.077438774114106,0.91740282685512,0.7563053282111201,12.106951871658,3.5569520816968,0.16876290595082,36.2056,3.2985,2.8037,2.5721,3.1988,-0.396,17.742,-0.3957,3.7071,38199341383.12,39020341383.12,7.3152,0.6533,8.4363,9.3852,0.0,0.0,0.6673,8.4975,8.6176,9.3934,0.1367,0.1087,-9.3693,0.1729,0.1788,0.851,3.8668,0.85,0.0231,0.1689999999999999,0.0831,0.1724,0.0826,0.0064,-0.7083,0.0046,0.0,0.4388,-3.4457,-0.3632,-3744000000.0,28654000000.0,-13874000000.0,4344000000.0,4763500000.0,14047500000.0,5924000000.0,31.9169,92.486,-46.2864,12.275,1.0939,9.8704,-8.3365,-0.2316,0.1139,0.1549,0.1549,1.1089,1.2,1.2027,-0.0432,-0.04,0.047,0.2314,0.2422,-0.0271,-0.0901,0.0847,-0.0713,-0.1412,-0.1021,-0.0017,0.0453,0.0953,0.0,0.0,0.0,0.057,0.0011,-0.0606,0.1584,0.0477,0.0519,0.8039,-0.2343,0.1104,Technology,3.016788856333025,1
8,160338000000.0,0.0227,145732000000.0,14606000000.0,11403000000.0,11403000000.0,3203000000.0,1228000000.0,4327000000.0,650000000.0,3677000000.0,3677000000.0,0.93,0.92,3977903385.0,3977903385.0,0.6,0.0911,0.086,0.0346,0.023,0.0451,13863000000.0,5555000000.0,3695000000.0,0.027,0.0229,16718000000.0,33951000000.0,121092000000.0,11220000000.0,114649000000.0,36178000000.0,0.0,141891000000.0,256540000000.0,21520000000.0,53493000000.0,95569000000.0,100720000000.0,154213000000.0,597000000.0,124905000000.0,220474000000.0,-7366000000.0,22668000000.0,35932000000.0,120262000000.0,-51614000000.0,20556000000.0,8308000000.0,191000000.0,15022000000.0,-7785000000.0,0.0,-16261000000.0,3139000000.0,-164000000.0,-2905000000.0,-122000000.0,-370000000.0,-1731000000.0,7237000000.0,-3.952,0.8469,0.8469,0.1898,8.2258,4.2049,2.0258,1.9596377592874,8.005895681266098,0.1835976401103599,0.098683053688935,10.594797548872,0.81926078203316,0.034645561251855,0.77893789378938,0.8497804483475799,0.091095061682196,1.0,0.0199765495390989,0.022932804450598,0.15021955165242,0.0665,0.1023,0.0111,0.8497804483475799,0.77893789378938,0.034645561251855,1.8657,14.3184,4.4319199513517,0.6250019490138,1.2,1.6223147673409,0.17493120154025,-28.1016,275.6588,48.989,0.6011,4.2918,0.7370547083101601,0.81102842567514,4.5236,0.0974107241283159,7.139597016586901,3.7764,1.8193,4.2027,0.645,0.093689580760643,0.4817600852083599,0.0974107241283159,1.9296082209377,1.4052385406922,0.7900462333424001,40.3072,0.9244,3.7764,1.8193,4.2027,9.033,64.491,9.0329,38.7674,30430960895.25,150692960895.25,8.2258,0.1898,2.0258,4.2049,0.8469,0.8469,0.9398,10.8702,10.0315,20.8226,0.1216,0.2378,4.2918,0.6011,8.675,1.2,4.5236,4.0854,0.0784,0.645,0.0711,0.0,0.5182,0.0486,-0.937,0.0012,13.7483,0.0111,0.0665,-3.4775,19080000000.0,256540000000.0,-105825000000.0,298466000000.0,120041500000.0,22401000000.0,11198000000.0,275.6588,48.989,-28.1016,1.3357,1.8657,14.3184,0.1023,-1.9571,-0.1098,-0.4042,-0.3438,-0.5244,-0.5206,-0.5233,0.0014,0.0,-0.0769,-0.1699,-0.3449,-0.0439,0.0159,0.0227,0.0,0.0736,-0.0261,0.0,-0.2114,-0.2076,0.0,0.0641,0.0777,0.0,0.0845,0.0,0.0177,0.0039,-0.0076,0.0085,-0.0005,-0.0108,Consumer Cyclical,25.537204035802425,1
